thread_title,thread_url,post_number,author,timestamp,content,year
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,68,Sydgrad2024,posted 2023-Apr-24,"It’s honestly the worst haha. Can’t come quick enough!!
Has anyone else been invited to Hall and Wilcox breakfast on Wednesday? Wondering how many people will be there",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,69,graddy,posted 2023-Apr-25,"No, so I'm assuming its a rejection. I wish they would send rejections",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,70,4finaldrafts,posted 2023-Apr-25,has anyone heard anything from sparke helmore since submitting their video interview?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,71,1924,posted 2023-Apr-26,Nope I haven’t either – but seems weird not to have heard anything since the grad breakfast is on the 27th?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,72,almostdone,posted 2023-Apr-26,-1 Hall +1 HWL,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,73,Constant_Reader,posted 2023-Apr-26,Congrats re the HWL invite! I’m anxiously awaiting to hear from them,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,74,mew2,posted 2023-Apr-26,i havent heard anything from HWL yet! my application was trashhhh but fingers crossed for others !,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,75,Constant_Reader,posted 2023-Apr-26,I’m not sure my application was any better but I’m holding out hope anyway,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,76,mew2,posted 2023-Apr-26,-1 sparke,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,77,mew2,posted 2023-Apr-26,"+1 HWL, it was a phone call. AC next thursday :)",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,78,mew2,posted 2023-Apr-26,"+1 CBP, first round interview",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,79,Constant_Reader,posted 2023-Apr-26,"Well done Major Weetbix!
Still waiting to hear from HWLE…",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,80,Sydgrad2024,posted 2023-Apr-26,"+ CBP first round yay! I have no idea how, I completely butchered the video interview",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,81,4finaldrafts,posted 2023-Apr-26,"- 1 Sparke, didn’t think I did too badly at the video interview but alas",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,82,Aziz26,posted 2023-Apr-27,Can I ask what kind of grades you have for those who have received interviews?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,83,Sydgrad2024,posted 2023-Apr-27,"@Aziz26 80 law WAM at UTS – my commerce degree WAM is slightly higher though it’s 85
I feel like grades aren’t everything though. They look at other things too. I am not sure how much grades play into it.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,84,almostdone,posted 2023-Apr-27,"LAW WAM 75
Responses need to be personal and if possible link it to a specific commercial reason or purpose.
So don't just say I'm interested in commercial law because I studied finance and law.
You are multidimensional and your response can and should touch on this. It's hard to give advise in this area though without your specific responses.
If you'd like to dm me I would be happy to share my advice and the strategies I have found helpful in getting to the next round.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,85,Sydgrad2024,posted 2023-Apr-27,Has anyone heard from landers? Not feeling so confident,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,86,Aziz26,posted 2023-Apr-27,Nope but I did the assessment.,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,87,nothing_here,posted 2023-Apr-27,"anyone applied to BWS , gadens or hunt and heard from them?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,88,mew2,posted 2023-Apr-27,"@sydgrad2024, no i haven’t heard anything. same, not feeling good either ! just tryna focus on CBP",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,89,mew2,posted 2023-Apr-27,"@nothing_here my friend got a rejection from hunt :( also can i ask, are you currently doing PLT? i was keen on gadens but i only finish uni end of the year",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,90,nothing_here,posted 2023-Apr-27,"@major weetbix thanks for update , i guess it's a -1 for me :(
I have already completed my plt..  so this was an option for me :)",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,91,mew2,posted 2023-Apr-27,"@aziz26 my law wam is 70, arts 83. i go to unsw",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,92,Sydgrad2024,posted 2023-Apr-28,Anyone who did CBP aptitude test find the practice questions way easier than the real ones haha. I didn’t get a single practice question wrong but then when it came to the real test I struggled so hard,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,93,Aziz26,posted 2023-Apr-28,"@major weeetbix Same WAM, post grad law and lots of work experience and I was unsuccessful at HWL. Anyway good luck to everyone.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,94,Constant_Reader,posted 2023-Apr-28,How do you know you were unsuccessful at HWL? Did you receive a rejection?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,95,Aziz26,posted 2023-Apr-28,Yep!,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,96,Constant_Reader,posted 2023-Apr-28,"Ahh sorry to hear it Aziz26, that sucks.
I have heard nothing either way yet with HWL",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,97,mew2,posted 2023-Apr-28,"i'm surprised we havent heard anything from landers?? i rly thought we would know next steps by end of this week,,,, o well",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,98,Constant_Reader,posted 2023-Apr-28,+ HWL AC for Thursday :),2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,99,almostdone,posted 2023-Apr-28,HWL AC Wednesday,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,100,Sydgrad2024,posted 2023-May-1,Nothing from landers anyone?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,101,Student2023,posted 2023-May-1,+1 Landers interview,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,102,Sydgrad2024,posted 2023-May-1,@student2023 did they call you? Or email? And congrats!!,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,103,4finaldrafts,posted 2023-May-1,@student2023 congrats too! also curious if it was a call or email? I’ve logged in an my application says in progress still so I’m leaning towards a rejection I guess,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,104,Aziz26,posted 2023-May-1,How do you log in?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,105,4finaldrafts,posted 2023-May-1,@Aziz26 through the careers portal is what I was referring to,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,106,Student2023,posted 2023-May-1,@Sydgrad2024 @4finaldrafts thank you! they rang me. Goodluck guys!,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,107,Sydgrad2024,posted 2023-May-1,Thank you!!! Is it video or in person interview?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,108,Aziz26,posted 2023-May-1,I’m wondering if anyone who did digital assessment for landers doesn’t get through to interview?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,109,4finaldrafts,posted 2023-May-1,"I can say I didn’t receive a call today and I did the testing, so unsure if they are doing it in a staggered way (particularly if they are calling rather than email) but I guess we shall have to see! I am just going to assume a rejection at the moment – did anyone else here get a call?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,110,mew2,posted 2023-May-1,@4finaldrafts i haven’t heard anything from landers! my friend hasn’t either,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,111,Aziz26,posted 2023-May-1,I think just wait and see. They’re not going to call everyone on one day.,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,112,Student2023,posted 2023-May-1,"In person, they start next week",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,113,Sydgrad2024,posted 2023-May-1,Oh wow! I Goodluck @Student2023,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,114,Aziz26,posted 2023-May-2,Anyone heard from gadens?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,115,4finaldrafts,posted 2023-May-2,Anyone heard anything from landers today? I haven’t so I’m just to anticipate whether that’s a rejection or not,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,116,Sydgrad2024,posted 2023-May-2,Yea me either,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,117,mew2,posted 2023-May-4,how did everyone find the HWL assessment centre?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,118,Sydgrad2024,posted 2023-May-4,"Anyone’s who has done interviews first round yet, how did you feel you went? I thought I did okay in one of my interviews but it’s so hard to tell if the interviewers are just being courteous or if they do actually like you haha",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,119,mew2,posted 2023-May-5,"haven’t done first round interview yet, but at HWL, one of the partners didn’t make any eye contact with me at all LOL. did you do hall and wilcox interview?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,120,Sydgrad2024,posted 2023-May-5,Yea I did! But I have a tendency to ramble when I’m nervous. The two interviewers were lovely! And it did feel really conversational. It went for 50 minutes which I think could be a good sign? But I have no idea!! I keep thinking back on some things I said and cringing HAHA ahh interviews suck,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,121,Sydgrad2024,posted 2023-May-5,"major weetbix writes...
but at HWL, one of the partners didn’t make any eye contact with me at all LOL.
Oh really!! Maybe you were just too good at answering the questions haha",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,122,mew2,posted 2023-May-5,-1 landers,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,123,almostdone,posted 2023-May-5,-1 Landers too,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,124,Sydgrad2024,posted 2023-May-5,"- Landers too!
Who has an interview at CBP coming up?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,125,Constant_Reader,posted 2023-May-8,"Has anyone received a call yet from HWLE for the panel interview?
The AC day was good but I was so nervous. Once again worrying about getting a call for an interview :/",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,127,mew2,posted 2023-May-8,nooo i haven’t. i thought the group negotiation was OK but networking not good ahahah,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,128,Constant_Reader,posted 2023-May-8,Deadset your last comment made me laugh out loud because I feel like I spoke to the same partner and had the exact same experience hahaha,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,129,almostdone,posted 2023-May-8,"Worst day to get a spam caller!
Picked up with such enthusiasm only to hear a robot.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,130,Constant_Reader,posted 2023-May-8,"I also got a spam call! Must be the day for it. Terrible timing, can they wait until after June please lol",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,131,almostdone,posted 2023-May-9,Call from HWL,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,132,Constant_Reader,posted 2023-May-9,Haven’t heard anything yet. Is your interview this week or next week?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,133,mew2,posted 2023-May-9,my friend who did AC on thurs just got a call! not me tho ahahaha,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,134,Constant_Reader,posted 2023-May-9,"How many rounds of interviews do they do, I wonder?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,135,mew2,posted 2023-May-9,+1 panel interview HWL (they called me). i think it’s final stage? mine is on 30th and i think offers come out 7 june ??,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,136,Constant_Reader,posted 2023-May-9,"Congrats! I’m hoping I get a call sometime this week, fingers crossed.
Good to know re the dates. It looks like last year they sent offers out in line with the Law Society dates, so you’re probably right in that it’s the last stage.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,137,Constant_Reader,posted 2023-May-10,"+1 panel interview HWL (phone call). Mine is next week so I guess there’s a spread of interviews. @major weetbix your interview must be one of the last ones I reckon, being so close to the offer date.",2023
